"Date of Measurement","Time of Measurement","W","Measurement Units"
"9/20/2016","03:19:03","2960.030000","W"
"9/20/2016","03:19:04","2960.030000","W"
"9/20/2016","03:19:05","2957.720000","W"
"9/20/2016","03:19:06","2957.720000","W"
"9/20/2016","03:19:07","2983.390000","W"
"9/20/2016","03:19:08","2959.590000","W"
"9/20/2016","03:19:09","2959.590000","W"
"9/20/2016","03:19:10","2969.980000","W"
"9/20/2016","03:19:11","2969.980000","W"
"9/20/2016","03:19:12","2981.470000","W"
"9/20/2016","03:19:13","2991.520000","W"
"9/20/2016","03:19:14","2991.520000","W"
"9/20/2016","03:19:15","2959.260000","W"
"9/20/2016","03:19:16","2960.940000","W"
"9/20/2016","03:19:17","2960.940000","W"
"9/20/2016","03:19:18","2962.460000","W"
"9/20/2016","03:19:19","2962.460000","W"
"9/20/2016","03:19:20","2979.950000","W"
"9/20/2016","03:19:21","2968.470000","W"
"9/20/2016","03:19:22","2968.470000","W"
"9/20/2016","03:19:23","2969.020000","W"
"9/20/2016","03:19:24","2969.020000","W"
"9/20/2016","03:19:25","2965.160000","W"
"9/20/2016","03:19:26","2975.760000","W"
"9/20/2016","03:19:27","2975.760000","W"
"9/20/2016","03:19:28","2968.470000","W"
"9/20/2016","03:19:29","2971.160000","W"
"9/20/2016","03:19:30","2971.160000","W"
"9/20/2016","03:19:31","2972.030000","W"
"9/20/2016","03:19:32","2972.030000","W"
"9/20/2016","03:19:33","2973.920000","W"
"9/20/2016","03:19:34","2981.730000","W"
"9/20/2016","03:19:35","2967.200000","W"
"9/20/2016","03:19:36","2966.770000","W"
"9/20/2016","03:19:37","2966.770000","W"
"9/20/2016","03:19:38","3563.390000","W"
"9/20/2016","03:19:39","3506.330000","W"
"9/20/2016","03:19:40","3506.330000","W"
"9/20/2016","03:19:41","3380.370000","W"
"9/20/2016","03:19:42","3380.370000","W"
"9/20/2016","03:19:43","3170.200000","W"
"9/20/2016","03:19:44","3010.730000","W"
"9/20/2016","03:19:45","3010.730000","W"
"9/20/2016","03:19:46","3474.240000","W"
"9/20/2016","03:19:47","3474.240000","W"
