"Date of Measurement","Time of Measurement","W","Measurement Units"
"9/18/2016","9:41:30 AM","2655.710000","W"
"9/18/2016","9:41:31 AM","2655.710000","W"
"9/18/2016","9:41:32 AM","2660.250000","W"
"9/18/2016","9:41:33 AM","2654.640000","W"
"9/18/2016","9:41:34 AM","2654.640000","W"
"9/18/2016","9:41:35 AM","2657.630000","W"
"9/18/2016","9:41:36 AM","2653.820000","W"
"9/18/2016","9:41:37 AM","2653.820000","W"
"9/18/2016","9:41:38 AM","2653.990000","W"
"9/18/2016","9:41:39 AM","2657.330000","W"
"9/18/2016","9:41:40 AM","2657.330000","W"
"9/18/2016","9:41:41 AM","2655.520000","W"
"9/18/2016","9:41:42 AM","2658.960000","W"
"9/18/2016","9:41:43 AM","2658.960000","W"
"9/18/2016","9:41:44 AM","2649.580000","W"
"9/18/2016","9:41:45 AM","2654.410000","W"
"9/18/2016","9:41:46 AM","2654.410000","W"
"9/18/2016","9:41:47 AM","2651.680000","W"
"9/18/2016","9:41:48 AM","2653.230000","W"
"9/18/2016","9:41:49 AM","2652.090000","W"
"9/18/2016","9:41:50 AM","2652.090000","W"
"9/18/2016","9:41:51 AM","2651.270000","W"
"9/18/2016","9:41:52 AM","2655.620000","W"
"9/18/2016","9:41:53 AM","2655.620000","W"
"9/18/2016","9:41:54 AM","2653.680000","W"
"9/18/2016","9:41:55 AM","2661.840000","W"
"9/18/2016","9:41:56 AM","2661.840000","W"
"9/18/2016","9:41:57 AM","2673.200000","W"
"9/18/2016","9:41:58 AM","2653.920000","W"
"9/18/2016","9:41:59 AM","2653.920000","W"
"9/18/2016","9:42:00 AM","2670.740000","W"
"9/18/2016","9:42:01 AM","2661.670000","W"
"9/18/2016","9:42:02 AM","2661.670000","W"
"9/18/2016","9:42:03 AM","2671.600000","W"
"9/18/2016","9:42:04 AM","2660.400000","W"
"9/18/2016","9:42:05 AM","2660.400000","W"
"9/18/2016","9:42:06 AM","2658.860000","W"
"9/18/2016","9:42:07 AM","2655.210000","W"
"9/18/2016","9:42:08 AM","2676.270000","W"
"9/18/2016","9:42:09 AM","2676.270000","W"
"9/18/2016","9:42:10 AM","2652.450000","W"
"9/18/2016","9:42:11 AM","2655.690000","W"
"9/18/2016","9:42:12 AM","2655.690000","W"
"9/18/2016","9:42:13 AM","2660.770000","W"
"9/18/2016","9:42:14 AM","2658.460000","W"
"9/18/2016","9:42:15 AM","2658.460000","W"
"9/18/2016","9:42:16 AM","2656.400000","W"
"9/18/2016","9:42:17 AM","2652.750000","W"
"9/18/2016","9:42:18 AM","2652.750000","W"
