"Date of Measurement","Time of Measurement","W","Measurement Units"
"10/1/2016","22:48:00","3193.330000","W"
"10/1/2016","22:48:01","3185.460000","W"
"10/1/2016","22:48:02","3190.520000","W"
"10/1/2016","22:48:03","3190.520000","W"
"10/1/2016","22:48:04","3187.580000","W"
"10/1/2016","22:48:05","3191.960000","W"
"10/1/2016","22:48:06","3191.960000","W"
"10/1/2016","22:48:07","3182.330000","W"
"10/1/2016","22:48:08","3186.840000","W"
"10/1/2016","22:48:09","3186.840000","W"
"10/1/2016","22:48:10","3194.570000","W"
"10/1/2016","22:48:11","3180.250000","W"
"10/1/2016","22:48:12","3180.250000","W"
"10/1/2016","22:48:13","3184.050000","W"
"10/1/2016","22:48:14","3188.720000","W"
"10/1/2016","22:48:15","3188.720000","W"
"10/1/2016","22:48:16","3183.730000","W"
"10/1/2016","22:48:17","3182.640000","W"
"10/1/2016","22:48:18","3182.640000","W"
"10/1/2016","22:48:19","3187.890000","W"
"10/1/2016","22:48:20","3199.220000","W"
"10/1/2016","22:48:21","3199.220000","W"
"10/1/2016","22:48:22","3183.860000","W"
"10/1/2016","22:48:23","3185.320000","W"
"10/1/2016","22:48:24","3195.010000","W"
"10/1/2016","22:48:25","3195.010000","W"
"10/1/2016","22:48:26","3189.240000","W"
"10/1/2016","22:48:27","3181.180000","W"
"10/1/2016","22:48:28","3181.180000","W"
"10/1/2016","22:48:29","3190.990000","W"
"10/1/2016","22:48:30","3191.660000","W"
"10/1/2016","22:48:31","3191.660000","W"
"10/1/2016","22:48:32","3188.030000","W"
"10/1/2016","22:48:33","3186.170000","W"
"10/1/2016","22:48:34","3186.170000","W"
"10/1/2016","22:48:35","3185.240000","W"
"10/1/2016","22:48:36","3189.080000","W"
"10/1/2016","22:48:37","3189.080000","W"
"10/1/2016","22:48:38","3182.130000","W"
"10/1/2016","22:48:39","3189.070000","W"
"10/1/2016","22:48:40","3189.070000","W"
"10/1/2016","22:48:41","3206.070000","W"
"10/1/2016","22:48:42","3187.930000","W"
"10/1/2016","22:48:43","3183.850000","W"
"10/1/2016","22:48:44","3183.850000","W"
"10/1/2016","22:48:45","3191.630000","W"
"10/1/2016","22:48:46","3186.190000","W"
"10/1/2016","22:48:47","3186.190000","W"
"10/1/2016","22:48:48","3188.100000","W"
"10/1/2016","22:48:49","3185.130000","W"
"10/1/2016","22:48:50","3185.130000","W"
"10/1/2016","22:48:51","3181.450000","W"
"10/1/2016","22:48:52","3186.880000","W"
"10/1/2016","22:48:53","3186.880000","W"
"10/1/2016","22:48:54","3189.150000","W"
"10/1/2016","22:48:55","3190.320000","W"
"10/1/2016","22:48:56","3190.320000","W"
"10/1/2016","22:48:57","3206.270000","W"
"10/1/2016","22:48:58","3182.640000","W"
"10/1/2016","22:48:59","3182.640000","W"
"10/1/2016","22:49:00","3192.280000","W"
"10/1/2016","22:49:01","3183.980000","W"
"10/1/2016","22:49:02","3183.980000","W"
"10/1/2016","22:49:03","3185.090000","W"
"10/1/2016","22:49:04","3184.000000","W"
"10/1/2016","22:49:05","3184.000000","W"
"10/1/2016","22:49:06","3188.100000","W"
"10/1/2016","22:49:07","3181.230000","W"
"10/1/2016","22:49:08","3181.230000","W"
"10/1/2016","22:49:09","3186.310000","W"
"10/1/2016","22:49:10","3191.690000","W"
"10/1/2016","22:49:11","3183.940000","W"
