"Date of Measurement","Time of Measurement","W","Measurement Units"
"9/19/2016","12:21:05 AM","5010.210000","W"
"9/19/2016","12:21:06 AM","4803.160000","W"
"9/19/2016","12:21:07 AM","5828.540000","W"
"9/19/2016","12:21:08 AM","5828.540000","W"
"9/19/2016","12:21:09 AM","6627.890000","W"
"9/19/2016","12:21:10 AM","5845.980000","W"
"9/19/2016","12:21:11 AM","5845.980000","W"
"9/19/2016","12:21:12 AM","4918.260000","W"
"9/19/2016","12:21:13 AM","5203.020000","W"
"9/19/2016","12:21:14 AM","5203.020000","W"
"9/19/2016","12:21:15 AM","4759.100000","W"
"9/19/2016","12:21:16 AM","5157.080000","W"
"9/19/2016","12:21:17 AM","5157.080000","W"
"9/19/2016","12:21:18 AM","5211.070000","W"
"9/19/2016","12:21:19 AM","5122.280000","W"
"9/19/2016","12:21:20 AM","5122.280000","W"
"9/19/2016","12:21:21 AM","5341.690000","W"
"9/19/2016","12:21:22 AM","4651.920000","W"
"9/19/2016","12:21:23 AM","4651.920000","W"
"9/19/2016","12:21:24 AM","5222.950000","W"
"9/19/2016","12:21:25 AM","5256.840000","W"
"9/19/2016","12:21:26 AM","5256.840000","W"
"9/19/2016","12:21:27 AM","5423.400000","W"
"9/19/2016","12:21:28 AM","4569.060000","W"
"9/19/2016","12:21:29 AM","4569.060000","W"
"9/19/2016","12:21:30 AM","5641.440000","W"
"9/19/2016","12:21:31 AM","5636.390000","W"
"9/19/2016","12:21:32 AM","5636.390000","W"
"9/19/2016","12:21:33 AM","4748.070000","W"
"9/19/2016","12:21:34 AM","4332.820000","W"
"9/19/2016","12:21:35 AM","4332.820000","W"
"9/19/2016","12:21:36 AM","4482.910000","W"
"9/19/2016","12:21:37 AM","4390.260000","W"
"9/19/2016","12:21:38 AM","4503.950000","W"
"9/19/2016","12:21:39 AM","4503.950000","W"
"9/19/2016","12:21:40 AM","4915.350000","W"
"9/19/2016","12:21:41 AM","5724.150000","W"
"9/19/2016","12:21:42 AM","5724.150000","W"
"9/19/2016","12:21:43 AM","4817.520000","W"
"9/19/2016","12:21:44 AM","4441.200000","W"
"9/19/2016","12:21:45 AM","4441.200000","W"
"9/19/2016","12:21:46 AM","3733.280000","W"
"9/19/2016","12:21:47 AM","4181.460000","W"
"9/19/2016","12:21:48 AM","4181.460000","W"
"9/19/2016","12:21:49 AM","4827.800000","W"
"9/19/2016","12:21:50 AM","3953.320000","W"
"9/19/2016","12:21:51 AM","3953.320000","W"
"9/19/2016","12:21:52 AM","4132.650000","W"
"9/19/2016","12:21:53 AM","4264.630000","W"
"9/19/2016","12:21:54 AM","4264.630000","W"
"9/19/2016","12:21:55 AM","3880.150000","W"
"9/19/2016","12:21:56 AM","5609.260000","W"
"9/19/2016","12:21:57 AM","5609.260000","W"
"9/19/2016","12:21:58 AM","5184.920000","W"
"9/19/2016","12:21:59 AM","4705.970000","W"
"9/19/2016","12:22:00 AM","4705.970000","W"
"9/19/2016","12:22:01 AM","5308.830000","W"
"9/19/2016","12:22:02 AM","4736.660000","W"
"9/19/2016","12:22:03 AM","4736.660000","W"
"9/19/2016","12:22:04 AM","4684.540000","W"
"9/19/2016","12:22:05 AM","4083.460000","W"
"9/19/2016","12:22:06 AM","4271.170000","W"
"9/19/2016","12:22:07 AM","4271.170000","W"
"9/19/2016","12:22:08 AM","4212.420000","W"
"9/19/2016","12:22:09 AM","4212.420000","W"
"9/19/2016","12:22:10 AM","4419.200000","W"
"9/19/2016","12:22:11 AM","4405.490000","W"
"9/19/2016","12:22:12 AM","4405.490000","W"
"9/19/2016","12:22:13 AM","4659.890000","W"
"9/19/2016","12:22:14 AM","5106.300000","W"
"9/19/2016","12:22:15 AM","5106.300000","W"
"9/19/2016","12:22:16 AM","5095.540000","W"
"9/19/2016","12:22:17 AM","5064.440000","W"
"9/19/2016","12:22:18 AM","4461.310000","W"
"9/19/2016","12:22:19 AM","4461.310000","W"
"9/19/2016","12:22:20 AM","4881.150000","W"
"9/19/2016","12:22:21 AM","4416.330000","W"
"9/19/2016","12:22:22 AM","4416.330000","W"
"9/19/2016","12:22:23 AM","4738.480000","W"
"9/19/2016","12:22:24 AM","5131.980000","W"
"9/19/2016","12:22:25 AM","5131.980000","W"
"9/19/2016","12:22:26 AM","4256.990000","W"
"9/19/2016","12:22:27 AM","3706.240000","W"
"9/19/2016","12:22:28 AM","3706.240000","W"
"9/19/2016","12:22:29 AM","4435.010000","W"
"9/19/2016","12:22:30 AM","4132.540000","W"
"9/19/2016","12:22:31 AM","4132.540000","W"
"9/19/2016","12:22:32 AM","3615.010000","W"
"9/19/2016","12:22:33 AM","3770.370000","W"
"9/19/2016","12:22:34 AM","3770.370000","W"
"9/19/2016","12:22:35 AM","3831.950000","W"
"9/19/2016","12:22:36 AM","3740.340000","W"
"9/19/2016","12:22:37 AM","3740.340000","W"
"9/19/2016","12:22:38 AM","3470.720000","W"
"9/19/2016","12:22:39 AM","3759.870000","W"
"9/19/2016","12:22:40 AM","3759.870000","W"
"9/19/2016","12:22:41 AM","3617.910000","W"
"9/19/2016","12:22:42 AM","3710.800000","W"
"9/19/2016","12:22:43 AM","3541.690000","W"
"9/19/2016","12:22:44 AM","3541.690000","W"
"9/19/2016","12:22:45 AM","3790.120000","W"
"9/19/2016","12:22:46 AM","4178.880000","W"
"9/19/2016","12:22:47 AM","4178.880000","W"
"9/19/2016","12:22:48 AM","4305.090000","W"
"9/19/2016","12:22:49 AM","4258.890000","W"
"9/19/2016","12:22:50 AM","4258.890000","W"
"9/19/2016","12:22:51 AM","5159.020000","W"
"9/19/2016","12:22:52 AM","5685.330000","W"
"9/19/2016","12:22:53 AM","5685.330000","W"
"9/19/2016","12:22:54 AM","5271.000000","W"
"9/19/2016","12:22:55 AM","6170.220000","W"
"9/19/2016","12:22:56 AM","6170.220000","W"
"9/19/2016","12:22:57 AM","5627.330000","W"
"9/19/2016","12:22:58 AM","6102.050000","W"
"9/19/2016","12:22:59 AM","6102.050000","W"
"9/19/2016","12:23:00 AM","5509.290000","W"
"9/19/2016","12:23:01 AM","4864.430000","W"
"9/19/2016","12:23:02 AM","4954.370000","W"
"9/19/2016","12:23:03 AM","4954.370000","W"
"9/19/2016","12:23:04 AM","3881.270000","W"
"9/19/2016","12:23:05 AM","3868.550000","W"
"9/19/2016","12:23:06 AM","3868.550000","W"
"9/19/2016","12:23:07 AM","3990.970000","W"
"9/19/2016","12:23:08 AM","4104.660000","W"
"9/19/2016","12:23:09 AM","4104.660000","W"
"9/19/2016","12:23:10 AM","4034.980000","W"
"9/19/2016","12:23:11 AM","3830.120000","W"
"9/19/2016","12:23:12 AM","3830.120000","W"
"9/19/2016","12:23:13 AM","5166.460000","W"
"9/19/2016","12:23:14 AM","4938.110000","W"
"9/19/2016","12:23:15 AM","4938.110000","W"
"9/19/2016","12:23:16 AM","4672.380000","W"
"9/19/2016","12:23:17 AM","3870.720000","W"
"9/19/2016","12:23:18 AM","3870.720000","W"
"9/19/2016","12:23:19 AM","3827.390000","W"
"9/19/2016","12:23:20 AM","3647.040000","W"
"9/19/2016","12:23:21 AM","3647.040000","W"
"9/19/2016","12:23:22 AM","3647.360000","W"
"9/19/2016","12:23:23 AM","3879.900000","W"
"9/19/2016","12:23:24 AM","4043.140000","W"
"9/19/2016","12:23:25 AM","4043.140000","W"
"9/19/2016","12:23:26 AM","4231.640000","W"
"9/19/2016","12:23:27 AM","4085.630000","W"
"9/19/2016","12:23:28 AM","4085.630000","W"
"9/19/2016","12:23:29 AM","3889.640000","W"
"9/19/2016","12:23:30 AM","4007.800000","W"
"9/19/2016","12:23:31 AM","4007.800000","W"
"9/19/2016","12:23:32 AM","3717.070000","W"
"9/19/2016","12:23:33 AM","3674.920000","W"
"9/19/2016","12:23:34 AM","3674.920000","W"
"9/19/2016","12:23:35 AM","3910.830000","W"
"9/19/2016","12:23:36 AM","3673.470000","W"
"9/19/2016","12:23:37 AM","3673.470000","W"
"9/19/2016","12:23:38 AM","4050.990000","W"
"9/19/2016","12:23:39 AM","4050.990000","W"
"9/19/2016","12:23:40 AM","3762.120000","W"
"9/19/2016","12:23:41 AM","3538.690000","W"
"9/19/2016","12:23:42 AM","3538.690000","W"
"9/19/2016","12:23:43 AM","3420.470000","W"
"9/19/2016","12:23:44 AM","3444.660000","W"
"9/19/2016","12:23:45 AM","3444.660000","W"
"9/19/2016","12:23:46 AM","3473.200000","W"
"9/19/2016","12:23:47 AM","3181.090000","W"
"9/19/2016","12:23:48 AM","3166.840000","W"
"9/19/2016","12:23:49 AM","3166.840000","W"
"9/19/2016","12:23:50 AM","3184.290000","W"
"9/19/2016","12:23:51 AM","3135.680000","W"
"9/19/2016","12:23:52 AM","3135.680000","W"
"9/19/2016","12:23:53 AM","3123.630000","W"
"9/19/2016","12:23:54 AM","3122.440000","W"
